FILENAME,category,resolution,# subjects,MOS full,MOS chunk00,MOS chunk05,MOS chunk10,std full,std chunk00,std chunk05,std chunk10,SLEEQ_DMOS,BANDING_DMOS,NOISE_DMOS,WIDTH,HEIGHT,SPATIAL_COMPLEXITY,TEMPORAL_COMPLEXITY,CHUNK_COMPLEXITY_VARIATION,COLOR_COMPLEXITY
Sports_720P-0b9e,Sports,720,130,3.9419999999999997,3.763,3.8369999999999997,3.9389999999999996,0.48200000000000004,0.544,0.46,0.547,0.10300000000000001,0.094,0,1280.0,720.0,3.117,0.607,11.315999999999999,0.21899999999999997
Sports_720P-17fb,Sports,720,128,3.591,3.2689999999999997,3.338,3.293,0.525,0.688,0.6459999999999999,0.6409999999999999,0.127,0.10400000000000001,0,1280.0,720.0,1.3519999999999999,0.762,8.807,0.121
Sports_720P-2191,Sports,720,128,3.7889999999999997,4.012,3.9160000000000004,3.926,0.551,0.46799999999999997,0.48,0.5760000000000001,0.03,0.11199999999999999,0.294,1280.0,720.0,1.031,0.425,2.377,0.099
Sports_720P-2234,Sports,720,142,4.16,4.197,4.3,4.203,0.561,0.466,0.505,0.5,0.026000000000000002,0.094,0.194,1280.0,720.0,1.995,0.24,8.48,0.226
Sports_720P-2632,Sports,720,112,3.884,3.687,3.662,3.785,0.491,0.525,0.52,0.48200000000000004,0.249,0.096,0.104,1280.0,720.0,1.5530000000000002,0.555,12.375,0.07
Sports_720P-2c06,Sports,720,117,3.978,3.58,3.761,3.806,0.42100000000000004,0.451,0.501,0.40700000000000003,0.016,0.13,[NULL],1280.0,720.0,1.74,0.35600000000000004,10.845999999999998,0.183
Sports_720P-2c80,Sports,720,115,3.136,3.235,3.1060000000000003,3.182,0.654,0.515,0.627,0.615,0.0,0.094,0.083,1280.0,720.0,2.947,0.415,4.428999999999999,0.28600000000000003
Sports_720P-3072,Sports,720,131,3.18,3.1460000000000004,2.9960000000000004,2.821,0.679,0.6459999999999999,0.669,0.736,0.191,0.096,0.128,1280.0,720.0,0.92,0.708,2.035,0.376
Sports_720P-3338,Sports,720,115,4.4830000000000005,4.405,4.362,4.405,0.426,0.456,0.456,0.40700000000000003,0.057999999999999996,0.094,0.121,1280.0,720.0,1.308,0.29600000000000004,0.44,0.327
Sports_720P-33c6,Sports,720,124,2.985,2.975,2.844,2.8560000000000003,0.624,0.608,0.545,0.573,0.0,0.094,0.743,1280.0,720.0,1.001,0.684,0.157,0.255
Sports_720P-38a1,Sports,720,129,3.165,2.7439999999999998,2.7769999999999997,3.333,0.695,0.614,0.629,0.516,0.267,0.16699999999999998,0,1280.0,720.0,1.028,0.298,4.121,0.046
Sports_720P-3eb4,Sports,720,115,3.802,3.866,3.8160000000000003,3.917,0.47100000000000003,0.496,0.503,0.489,0.0,0.094,[NULL],1280.0,720.0,0.813,0.065,0.16399999999999998,0.168
Sports_720P-3ffe,Sports,720,127,3.011,2.8789999999999996,3.09,2.827,0.6629999999999999,0.606,0.626,0.655,0.243,0.096,0.517,1280.0,720.0,1.358,0.624,8.423,0.19399999999999998
Sports_720P-4b69,Sports,720,113,3.903,3.647,3.554,3.59,0.498,0.5710000000000001,0.579,0.496,0.0,0.096,0,1280.0,720.0,3.523,0.187,1.547,0.205
Sports_720P-4c6f,Sports,720,112,4.105,3.7460000000000004,3.83,3.8930000000000002,0.389,0.461,0.456,0.52,0.039,0.132,0.092,1280.0,720.0,1.204,0.255,9.249,0.20600000000000002
Sports_720P-50cf,Sports,720,132,3.372,3.222,3.1310000000000002,3.2430000000000003,0.546,0.48700000000000004,0.593,0.5539999999999999,0.0,0.094,[NULL],1280.0,720.0,2.8289999999999997,0.5670000000000001,1.469,0.414
Sports_720P-531c,Sports,720,112,4.555,4.527,4.555,4.477,0.38799999999999996,0.409,0.392,0.473,0.0,0.094,0.259,1280.0,720.0,1.766,0.16699999999999998,1.0490000000000002,0.171
Sports_720P-5833,Sports,720,119,3.205,3.0380000000000003,3.0189999999999997,3.5610000000000004,0.6829999999999999,0.6729999999999999,0.737,0.593,0.07400000000000001,0.113,0.14,1280.0,720.0,1.075,0.33399999999999996,4.737,0.511
Sports_720P-5ae1,Sports,720,141,4.333,4.287,4.244,4.381,0.52,0.601,0.619,0.502,0.0,0.094,0.096,1280.0,720.0,2.539,0.135,0.14300000000000002,0.46299999999999997
Sports_720P-5bfd,Sports,720,127,4.677,4.705,4.681,4.588,0.413,0.363,0.371,0.377,0.07200000000000001,0.094,0.207,1280.0,960.0,0.8140000000000001,0.302,3.42,0.294
Sports_720P-5e39,Sports,720,121,3.685,3.659,3.6519999999999997,3.398,0.469,0.435,0.424,0.429,0.115,0.094,[NULL],1280.0,720.0,1.456,0.133,0.423,0.092
Sports_720P-5ea4,Sports,720,144,4.238,4.2669999999999995,4.271,4.19,0.544,0.532,0.5,0.447,0.021,0.094,[NULL],1280.0,720.0,3.02,0.48100000000000004,11.972999999999999,0.185
Sports_720P-62ba,Sports,720,124,2.965,2.76,2.875,2.946,0.5870000000000001,0.588,0.653,0.47600000000000003,0.0,0.094,0.174,1280.0,720.0,1.236,0.366,0.47200000000000003,0.47
Sports_720P-6365,Sports,720,120,4.047,4.117,3.7969999999999997,3.94,0.44799999999999995,0.616,0.5770000000000001,0.5,0.165,0.094,[NULL],1280.0,720.0,2.4459999999999997,0.597,5.946000000000001,0.185
Sports_720P-675b,Sports,720,133,3.201,3.2260000000000004,3.247,3.377,0.677,0.5479999999999999,0.574,0.595,0.07,0.094,0.245,1280.0,720.0,1.094,0.68,1.187,0.08900000000000001
Sports_720P-69a0,Sports,720,117,3.878,4.0569999999999995,3.873,3.782,0.504,0.6459999999999999,0.6,0.5670000000000001,0.0,0.094,0.099,1280.0,720.0,1.0070000000000001,0.37,0.8059999999999999,0.185
Sports_720P-6bb7,Sports,720,123,3.8819999999999997,3.8760000000000003,3.863,3.622,0.493,0.483,0.499,0.446,0.035,0.094,0.688,1280.0,720.0,0.812,0.473,1.895,0.125
Sports_720P-6d04,Sports,720,122,3.783,3.6439999999999997,3.636,3.5589999999999997,0.45799999999999996,0.526,0.5489999999999999,0.617,0.004,0.095,[NULL],1280.0,720.0,2.884,0.473,5.336,0.507
Sports_720P-7ba7,Sports,720,122,3.5660000000000003,3.451,3.426,3.516,0.5539999999999999,0.49,0.575,0.5329999999999999,0.013999999999999999,0.094,0,1280.0,720.0,2.399,0.325,0.614,0.419
TelevisionClip_1080P-0432,TelevisionClip,1080,107,3.6060000000000003,3.509,3.4330000000000003,3.49,0.534,0.612,0.499,0.59,,,,,,,,,
TelevisionClip_1080P-0604,TelevisionClip,1080,114,3.765,4.008,3.637,3.721,0.518,0.616,0.498,0.493,0.16,0.094,0.098,1920.0,1080.0,2.261,0.5489999999999999,5.95,0.348
TelevisionClip_1080P-3758,TelevisionClip,1080,128,4.313,4.261,4.2139999999999995,4.37,0.499,0.534,0.625,0.429,0.14,0.094,0.136,1920.0,1080.0,0.6940000000000001,0.368,0.6920000000000001,0.302
TelevisionClip_1080P-39e3,TelevisionClip,1080,137,4.607,4.599,4.527,4.619,0.413,0.37200000000000005,0.44799999999999995,0.371,0.2,0.095,0,1440.0,1080.0,1.5390000000000001,0.312,1.643,0.158
TelevisionClip_1080P-3b9b,TelevisionClip,1080,135,4.251,4.422,4.439,4.106,0.596,0.47,0.441,0.555,0.527,0.094,0.241,1920.0,1080.0,2.7489999999999997,0.024,1.3119999999999998,0.191
TelevisionClip_1080P-3d10,TelevisionClip,1080,145,4.052,4.0169999999999995,4.1610000000000005,4.3260000000000005,0.616,0.6459999999999999,0.561,0.5429999999999999,0.025,0.09699999999999999,[NULL],1920.0,1080.0,1.04,0.059000000000000004,1.28,0.075
TelevisionClip_1080P-3d83,TelevisionClip,1080,124,3.3819999999999997,3.0980000000000003,3.068,3.1069999999999998,0.521,0.624,0.603,0.631,0.392,0.095,0.184,1920.0,1080.0,0.32899999999999996,0.48700000000000004,0.5329999999999999,0.077
TelevisionClip_1080P-3e42,TelevisionClip,1080,137,1.989,1.548,1.6380000000000001,1.729,0.861,0.474,0.591,0.599,0.0,0.254,0.117,1440.0,1080.0,0.14,0.7190000000000001,0.836,0.353
TelevisionClip_1080P-401e,TelevisionClip,1080,123,4.227,4.2989999999999995,4.331,4.2989999999999995,0.359,0.474,0.504,0.47700000000000004,0.045,0.133,0,1920.0,1080.0,0.747,0.16699999999999998,1.454,0.23
TelevisionClip_1080P-474b,TelevisionClip,1080,115,3.5810000000000004,2.929,3.028,3.654,0.498,0.665,0.64,0.545,,,,,,,,,
TelevisionClip_1080P-4ad8,TelevisionClip,1080,122,3.705,3.77,3.585,3.467,0.45299999999999996,0.431,0.528,0.49700000000000005,,,,,,,,,
TelevisionClip_1080P-4c24,TelevisionClip,1080,132,4.334,4.369,4.287,4.328,0.526,0.444,0.45799999999999996,0.439,0.011000000000000001,0.094,[NULL],1920.0,1080.0,2.4130000000000003,0.26899999999999996,1.185,0.18600000000000003
TelevisionClip_1080P-4c94,TelevisionClip,1080,106,3.08,2.891,2.733,2.93,0.647,0.633,0.679,0.629,0.157,0.128,0.117,1920.0,1080.0,0.299,0.532,0.909,0.078
TelevisionClip_1080P-4ffb,TelevisionClip,1080,123,2.898,2.628,2.846,2.9019999999999997,0.718,0.677,0.65,0.685,,,,,,,,,
TelevisionClip_1080P-525d,TelevisionClip,1080,143,4.273,4.478,4.47,4.244,0.556,0.498,0.42700000000000005,0.544,0.12300000000000001,0.095,0.207,1920.0,1080.0,1.9869999999999999,0.358,11.398,0.308
TelevisionClip_1080P-5278,TelevisionClip,1080,125,4.099,4.065,4.038,3.878,0.617,0.6559999999999999,0.654,0.465,0.107,0.094,0,1920.0,1080.0,1.105,0.248,0.872,0.5
TelevisionClip_1080P-58c5,TelevisionClip,1080,133,3.766,3.7289999999999996,4.117,4.228,0.505,0.514,0.621,0.5660000000000001,,,,,,,,,
TelevisionClip_1080P-5e68,TelevisionClip,1080,134,4.604,4.592,4.619,4.633,0.409,0.382,0.395,0.389,0.0,0.094,0.18,1920.0,1080.0,1.8730000000000002,0.207,9.471,0.266
TelevisionClip_1080P-5f62,TelevisionClip,1080,115,3.925,4.016,3.969,3.9160000000000004,0.428,0.45399999999999996,0.345,0.49700000000000005,,,,,,,,,
TelevisionClip_1080P-6026,TelevisionClip,1080,134,4.415,4.414,4.475,4.435,0.46,0.46399999999999997,0.39399999999999996,0.433,0.001,0.095,0.046,1920.0,1080.0,0.698,0.168,0.899,0.418
TelevisionClip_1080P-6282,TelevisionClip,1080,115,4.199,4.4030000000000005,4.199,4.212,0.389,0.43799999999999994,0.583,0.48,0.18100000000000002,0.094,0.09,1920.0,1080.0,0.74,0.175,0.574,0.16
TelevisionClip_1080P-63e6,TelevisionClip,1080,128,4.228,4.019,4.05,4.301,0.478,0.54,0.495,0.46299999999999997,0.003,0.094,0.178,1920.0,1080.0,1.3659999999999999,0.177,2.3280000000000003,0.187
TelevisionClip_1080P-64e2,TelevisionClip,1080,106,3.7910000000000004,3.47,3.455,3.6710000000000003,0.534,0.672,0.6629999999999999,0.579,0.287,0.094,0.052,1920.0,1080.0,0.5589999999999999,0.23800000000000002,1.229,0.0
TelevisionClip_1080P-68c6,TelevisionClip,1080,132,4.561,4.6610000000000005,4.658,4.613,0.436,0.374,0.387,0.387,0.08,0.11199999999999999,0.096,1920.0,1080.0,1.9480000000000002,0.45,11.912,0.142
TelevisionClip_1080P-7eff,TelevisionClip,1080,115,4.144,4.106,4.426,4.279,0.34700000000000003,0.47200000000000003,0.44299999999999995,0.522,0.040999999999999995,0.09699999999999999,0.079,1920.0,1080.0,1.067,0.5379999999999999,1.306,0.341
TelevisionClip_360P-0951,TelevisionClip,360,114,2.511,2.451,2.9539999999999997,2.705,0.5539999999999999,0.509,0.58,0.665,0.0,0.094,0.114,642.0,360.0,0.96,0.07200000000000001,0.519,0.499
TelevisionClip_360P-11d5,TelevisionClip,360,120,2.843,2.7489999999999997,2.449,2.656,0.61,0.695,0.517,0.507,0.038,0.095,0.075,540.0,360.0,2.138,0.156,4.531000000000001,0.18899999999999997
TelevisionClip_360P-29f1,TelevisionClip,360,114,2.5810000000000004,2.046,2.484,2.927,0.574,0.726,0.584,0.621,0.002,0.146,0,480.0,360.0,1.73,0.052000000000000005,2.358,0.184
TelevisionClip_360P-3b9a,TelevisionClip,360,134,2.883,2.688,2.8310000000000004,2.862,0.621,0.51,0.539,0.5710000000000001,0.008,0.095,0,480.0,360.0,2.679,0.146,5.186,0.243
TelevisionClip_360P-74dd,TelevisionClip,360,106,3.58,3.424,3.62,3.733,0.474,0.556,0.42100000000000004,0.47600000000000003,0.065,0.094,0.11,640.0,360.0,1.5759999999999998,0.17600000000000002,4.311,0.376
TelevisionClip_360P-7b23,TelevisionClip,360,125,2.997,2.765,2.656,3.1830000000000003,0.601,0.507,0.55,0.54,0.043,0.111,0.269,640.0,360.0,1.8,0.177,3.492,0.18899999999999997
TelevisionClip_480P-09d8,TelevisionClip,480,136,2.908,2.641,2.55,2.4330000000000003,0.633,0.433,0.495,0.5539999999999999,0.349,0.095,0.508,640.0,480.0,1.291,0.384,0.408,0.611
TelevisionClip_480P-0d89,TelevisionClip,480,118,3.2310000000000003,3.1039999999999996,2.924,3.036,0.518,0.429,0.5820000000000001,0.409,0.087,0.096,0.132,720.0,480.0,2.508,0.34600000000000003,4.178,0.29100000000000004
TelevisionClip_480P-0e46,TelevisionClip,480,109,2.8810000000000002,2.8739999999999997,2.6519999999999997,2.4090000000000003,0.631,0.612,0.539,0.5329999999999999,0.0,0.094,0.328,640.0,480.0,2.063,0.8059999999999999,0.9570000000000001,0.888
TelevisionClip_480P-19d3,TelevisionClip,480,111,3.4419999999999997,3.418,3.353,3.4610000000000003,0.522,0.508,0.475,0.506,0.024,0.094,0.129,854.0,480.0,2.594,0.21899999999999997,3.3339999999999996,0.21600000000000003
TelevisionClip_480P-1b49,TelevisionClip,480,117,3.1830000000000003,2.9219999999999997,2.855,2.9130000000000003,0.512,0.623,0.523,0.605,0.0,0.094,0.531,640.0,480.0,2.7880000000000003,0.41600000000000004,1.0490000000000002,0.629
TelevisionClip_480P-27ca,TelevisionClip,480,115,3.475,3.56,3.5069999999999997,3.4419999999999997,0.45799999999999996,0.5,0.488,0.466,0.013999999999999999,0.094,1,640.0,480.0,1.396,0.737,4.6080000000000005,0.28600000000000003
TelevisionClip_480P-280f,TelevisionClip,480,125,3.489,3.3739999999999997,3.3760000000000003,3.3569999999999998,0.541,0.49,0.47,0.5429999999999999,0.0,0.094,0,854.0,480.0,1.495,0.021,0.58,0.15
TelevisionClip_480P-2ead,TelevisionClip,480,118,2.371,2.298,2.206,1.891,0.69,0.565,0.47600000000000003,0.598,0.024,0.094,0.174,722.0,480.0,0.9279999999999999,0.344,1.317,0.001
TelevisionClip_480P-30b6,TelevisionClip,480,107,2.609,2.6260000000000003,2.645,2.661,0.535,0.537,0.569,0.5820000000000001,0.076,0.105,0.08,640.0,480.0,0.442,0.433,5.47,0.16
TelevisionClip_480P-3284,TelevisionClip,480,108,3.1689999999999996,2.9610000000000003,2.8739999999999997,2.915,0.537,0.599,0.601,0.578,0.068,0.11199999999999999,0.167,656.0,480.0,0.894,0.21,0.496,0.45799999999999996
TelevisionClip_480P-3617,TelevisionClip,480,122,2.312,1.4569999999999999,2.376,2.7569999999999997,0.653,0.503,0.524,0.627,0.055999999999999994,0.094,[NULL],848.0,480.0,1.117,0.797,3.3080000000000003,0.414
TelevisionClip_480P-373d,TelevisionClip,480,147,3.0439999999999996,2.969,2.573,2.476,0.633,0.605,0.47,0.5329999999999999,0.0,0.094,0.054,720.0,480.0,2.438,0.096,3.0239999999999996,0.758
TelevisionClip_480P-3c64,TelevisionClip,480,106,3.4560000000000004,3.2710000000000004,3.279,3.221,0.485,0.431,0.451,0.483,0.002,0.12,0.064,640.0,480.0,0.757,0.275,5.379,0.617
TelevisionClip_480P-415c,TelevisionClip,480,122,3.5439999999999996,3.261,3.27,2.9939999999999998,0.451,0.419,0.408,0.434,0.055,0.09699999999999999,0.414,720.0,480.0,1.104,0.08900000000000001,1.177,0.625
TelevisionClip_480P-436c,TelevisionClip,480,117,2.823,2.823,2.657,2.8169999999999997,0.6609999999999999,0.605,0.506,0.586,0.027999999999999997,0.095,0.404,368.0,480.0,1.2990000000000002,0.185,1.511,0.051
TelevisionClip_480P-4c6b,TelevisionClip,480,126,3.85,3.7030000000000003,3.7039999999999997,3.76,0.469,0.45899999999999996,0.38299999999999995,0.44299999999999995,0.222,0.094,0.271,720.0,480.0,1.145,0.11900000000000001,0.655,0.156
TelevisionClip_480P-59f0,TelevisionClip,480,123,2.8960000000000004,2.7060000000000004,2.6860000000000004,2.747,0.644,0.479,0.508,0.541,0.0,0.10099999999999999,0.022,640.0,480.0,1.3159999999999998,0.168,9.204,0.5720000000000001
TelevisionClip_480P-723e,TelevisionClip,480,118,2.8819999999999997,2.765,2.52,2.524,0.62,0.715,0.516,0.537,0.139,0.113,0.241,640.0,480.0,1.151,0.409,6.3,0.5489999999999999
TelevisionClip_720P-1862,TelevisionClip,720,127,3.238,3.091,3.0380000000000003,3.013,0.636,0.71,0.639,0.626,0.026000000000000002,0.094,0.173,1280.0,720.0,1.1640000000000001,0.066,0.8740000000000001,0.0
TelevisionClip_720P-19de,TelevisionClip,720,148,4.346,4.398,4.413,4.141,0.473,0.456,0.441,0.634,0.013999999999999999,0.094,0.125,1280.0,720.0,2.117,0.221,5.808,0.745
TelevisionClip_720P-1b61,TelevisionClip,720,131,4.2989999999999995,4.386,4.418,4.395,0.49200000000000005,0.489,0.442,0.436,0.113,0.094,0.332,1280.0,720.0,1.785,0.021,0.25,0.066
TelevisionClip_720P-2b20,TelevisionClip,720,156,4.437,4.512,4.643,4.412,0.48100000000000004,0.45899999999999996,0.418,0.5920000000000001,0.0,0.09699999999999999,0,1280.0,720.0,0.361,0.48,5.011,0.36700000000000005
TelevisionClip_720P-31ce,TelevisionClip,720,131,4.324,4.186,4.41,4.258,0.449,0.313,0.428,0.43700000000000006,0.091,0.139,0.198,1280.0,720.0,1.801,0.22399999999999998,6.138999999999999,0.473
TelevisionClip_720P-3f4c,TelevisionClip,720,115,2.515,1.902,1.903,,0.83,0.684,0.698,,0.129,0.094,0.598,1280.0,720.0,0.63,0.46399999999999997,2.556,0.075
TelevisionClip_720P-44d1,TelevisionClip,720,112,3.839,3.7460000000000004,3.819,3.687,0.498,0.47200000000000003,0.5670000000000001,0.488,0.0,0.094,0.028,1280.0,720.0,1.208,0.076,0.16399999999999998,0.667
TelevisionClip_720P-4af1,TelevisionClip,720,118,3.213,3.034,2.968,3.275,0.6729999999999999,0.63,0.581,0.528,0.013999999999999999,0.14,[NULL],1280.0,720.0,0.685,0.354,3.675,0.15
TelevisionClip_720P-4edb,TelevisionClip,720,110,4.015,3.807,3.76,3.7460000000000004,0.504,0.475,0.485,0.44799999999999995,0.094,0.132,0.098,1280.0,720.0,0.767,0.313,1.69,0.573
TelevisionClip_720P-522a,TelevisionClip,720,123,4.2330000000000005,4.158,4.133,4.2219999999999995,0.45799999999999996,0.586,0.431,0.614,0.0,0.237,0.087,1280.0,720.0,0.684,0.131,0.5710000000000001,0.231
TelevisionClip_720P-5e93,TelevisionClip,720,136,4.292,4.328,3.935,4.1610000000000005,0.465,0.47600000000000003,0.54,0.38799999999999996,0.0,0.212,0.05,1280.0,720.0,0.6890000000000001,0.10400000000000001,0.7040000000000001,0.18899999999999997
TelevisionClip_720P-7c06,TelevisionClip,720,150,4.396,4.417,4.426,4.419,0.43200000000000005,0.485,0.423,0.45399999999999996,0.11599999999999999,0.094,0.16,1280.0,720.0,1.952,0.040999999999999995,0.51,0.084
VerticalVideo_1080P-04d4,VerticalVideo,1080,106,4.15,4.293,4.12,4.317,0.429,0.51,0.519,0.51,0.41,0.095,0.128,1920.0,1080.0,1.037,0.293,0.759,0.113
VerticalVideo_1080P-1105,VerticalVideo,1080,127,3.8280000000000003,3.866,3.911,3.945,0.501,0.488,0.546,0.49,0.221,0.15,0.064,1920.0,1080.0,0.665,0.72,6.557,0.349
VerticalVideo_1080P-1ac1,VerticalVideo,1080,122,3.9789999999999996,3.7680000000000002,3.645,3.8110000000000004,0.677,0.5379999999999999,0.611,0.6679999999999999,0.17600000000000002,0.096,0.125,1920.0,1080.0,0.665,0.625,1.3030000000000002,0.284
VerticalVideo_1080P-1c86,VerticalVideo,1080,136,1.848,1.4869999999999999,1.3219999999999998,1.5490000000000002,1.0270000000000001,0.7190000000000001,0.583,0.8140000000000001,0.0,0.094,0.137,1920.0,1080.0,0.163,0.899,0.348,0.005
VerticalVideo_1080P-2053,VerticalVideo,1080,105,4.328,4.157,4.488,4.448,0.479,0.57,0.45,0.45899999999999996,,,,,,,,,
VerticalVideo_1080P-2195,VerticalVideo,1080,119,2.891,2.679,2.786,2.758,0.647,0.556,0.754,0.737,0.08199999999999999,0.095,0,1088.0,1920.0,0.78,0.6779999999999999,8.809,0.595
VerticalVideo_1080P-2f00,VerticalVideo,1080,135,4.36,4.386,4.386,4.423,0.478,0.48200000000000004,0.425,0.484,0.142,0.094,0.143,1920.0,1080.0,0.8240000000000001,0.275,0.647,0.126
VerticalVideo_1080P-30b0,VerticalVideo,1080,119,3.339,3.0839999999999996,3.303,3.199,0.7020000000000001,0.594,0.599,0.584,0.10400000000000001,0.11800000000000001,[NULL],1920.0,1088.0,2.12,0.568,10.436,0.187
VerticalVideo_1080P-34ba,VerticalVideo,1080,134,3.3819999999999997,3.3369999999999997,3.035,,0.703,0.701,0.802,,0.374,0.095,0.027,1080.0,1920.0,1.2409999999999999,0.375,0.919,0.63
VerticalVideo_1080P-360f,VerticalVideo,1080,159,4.189,4.244,4.115,4.111000000000001,0.564,0.626,0.62,0.516,0.0,0.094,0,1080.0,2220.0,1.197,0.049,0.353,0.637
VerticalVideo_1080P-3709,VerticalVideo,1080,123,4.367,4.368,4.427,4.395,0.466,0.478,0.489,0.445,0.09,0.094,0.112,1920.0,1080.0,1.1640000000000001,0.402,2.156,0.11599999999999999
VerticalVideo_1080P-3a9b,VerticalVideo,1080,127,4.4319999999999995,4.448,4.567,4.498,0.466,0.509,0.425,0.40700000000000003,0.087,0.095,0,1080.0,1920.0,1.13,0.14300000000000002,4.8469999999999995,0.602
VerticalVideo_1080P-3d96,VerticalVideo,1080,143,4.452,4.383,4.402,,0.456,0.5529999999999999,0.547,,0.001,0.094,0.051,1920.0,1080.0,1.079,0.247,0.27399999999999997,0.146
VerticalVideo_1080P-4591,VerticalVideo,1080,114,3.4389999999999996,3.449,3.6180000000000003,3.387,0.509,0.5670000000000001,0.536,0.524,0.08,0.094,0.132,1920.0,1080.0,0.35600000000000004,0.7879999999999999,0.998,0.13699999999999998
VerticalVideo_1080P-4925,VerticalVideo,1080,129,4.496,4.397,4.516,4.513,0.45299999999999996,0.584,0.45799999999999996,0.435,0.092,0.09699999999999999,0,1920.0,1080.0,1.32,0.484,10.099,0.228
VerticalVideo_1080P-4b92,VerticalVideo,1080,123,4.119,4.251,4.301,4.261,0.39299999999999996,0.479,0.475,0.556,0.207,0.109,0,1920.0,1080.0,1.777,0.223,0.243,0.136
VerticalVideo_1080P-4da5,VerticalVideo,1080,134,4.257,4.19,4.427,4.257,0.603,0.605,0.493,0.528,0.0,0.10300000000000001,0,1440.0,2560.0,0.586,0.16399999999999998,1.921,0.057999999999999996
VerticalVideo_1080P-6e19,VerticalVideo,1080,113,2.84,2.494,2.436,2.249,0.846,0.784,0.868,0.615,0.158,0.096,0,1088.0,1920.0,2.233,0.35700000000000004,2.049,0.13699999999999998
VerticalVideo_1080P-73b6,VerticalVideo,1080,111,4.034,3.984,4.2139999999999995,4.016,0.529,0.539,0.6409999999999999,0.55,0.017,0.094,0.174,1920.0,1080.0,1.601,0.49200000000000005,5.322,0.276
VerticalVideo_1080P-766b,VerticalVideo,1080,106,3.305,3.347,3.1830000000000003,3.2319999999999998,0.449,0.45399999999999996,0.52,0.48700000000000004,0.0,0.094,0.045,1920.0,1080.0,0.2,0.44,0.109,0.47600000000000003
VerticalVideo_1080P-7c5c,VerticalVideo,1080,121,3.78,3.7880000000000003,3.8489999999999998,4.038,0.512,0.565,0.568,0.6579999999999999,0.01,0.094,0.036,1920.0,1080.0,1.837,0.35600000000000004,1.9709999999999999,0.165
VerticalVideo_1080P-7cf3,VerticalVideo,1080,117,3.955,4.0,3.8989999999999996,4.053,0.424,0.45299999999999996,0.46799999999999997,0.396,0.001,0.094,0.134,1080.0,1920.0,0.386,0.349,0.21600000000000003,0.306
VerticalVideo_2160P-6d62,VerticalVideo,2160,111,4.199,4.034,4.086,4.172,0.633,0.777,0.705,0.6920000000000001,0.091,0.294,0.107,3840.0,2160.0,0.315,0.7290000000000001,0.428,0.22399999999999998
VerticalVideo_360P-0d29,VerticalVideo,360,116,2.8089999999999997,2.499,2.438,2.444,0.701,0.583,0.5770000000000001,0.7,0.024,0.152,0.104,640.0,480.0,0.23399999999999999,0.413,0.456,0.5529999999999999
VerticalVideo_360P-1424,VerticalVideo,360,126,3.7319999999999998,3.7260000000000004,3.7310000000000003,3.85,0.491,0.48200000000000004,0.536,0.506,0.012,0.094,0.028,480.0,800.0,2.688,0.131,0.6940000000000001,0.172
VerticalVideo_360P-145e,VerticalVideo,360,127,2.6060000000000003,2.0669999999999997,2.445,1.972,0.763,0.7759999999999999,0.813,0.679,0.15,0.12,0.131,640.0,480.0,1.489,0.649,9.095,0.10400000000000001
VerticalVideo_360P-2bb0,VerticalVideo,360,121,3.073,3.057,3.302,3.3110000000000004,0.647,0.642,0.51,0.48200000000000004,0.147,0.095,0.153,480.0,720.0,0.5710000000000001,0.444,2.036,0.138
VerticalVideo_360P-2f15,VerticalVideo,360,113,3.4419999999999997,3.781,3.6489999999999996,3.533,0.494,0.435,0.537,0.568,,,,,,,,,
VerticalVideo_360P-2fa3,VerticalVideo,360,136,4.331,4.419,4.407,4.372,0.491,0.45799999999999996,0.47700000000000004,0.461,0.0,0.094,0,540.0,720.0,3.3080000000000003,0.024,0.579,0.634
VerticalVideo_360P-3936,VerticalVideo,360,121,3.7939999999999996,3.92,3.8310000000000004,3.728,0.449,0.43799999999999994,0.424,0.408,0.201,0.094,0.126,270.0,480.0,1.156,0.397,2.412,0.226
VerticalVideo_360P-3b4e,VerticalVideo,360,119,3.576,3.365,3.5239999999999996,3.412,0.5539999999999999,0.69,0.5710000000000001,0.5770000000000001,0.031,0.098,0.137,640.0,480.0,1.4980000000000002,0.578,5.032,0.389
VerticalVideo_360P-42f1,VerticalVideo,360,114,3.603,3.673,3.48,3.3760000000000003,0.49200000000000005,0.519,0.525,0.525,0.302,0.109,0.105,406.0,720.0,1.901,0.402,2.048,0.09300000000000001
VerticalVideo_360P-49de,VerticalVideo,360,130,3.2230000000000003,3.1310000000000002,2.966,2.85,0.7020000000000001,0.688,0.696,0.703,0.127,0.094,[NULL],640.0,480.0,3.3710000000000004,0.562,20.974,0.23
VerticalVideo_360P-52c1,VerticalVideo,360,114,2.352,1.8730000000000002,1.8219999999999998,2.169,0.657,0.608,0.569,0.44,0.003,0.094,0.192,202.0,360.0,2.93,0.41600000000000004,6.02,0.11
VerticalVideo_360P-5429,VerticalVideo,360,105,3.616,3.41,3.458,3.3760000000000003,0.526,0.48,0.519,0.599,0.16,0.094,0.17,352.0,640.0,2.031,0.23399999999999999,1.784,0.14
VerticalVideo_360P-54f7,VerticalVideo,360,123,4.146,4.1160000000000005,4.07,3.986,0.39899999999999997,0.5770000000000001,0.6,0.5429999999999999,0.0,0.094,0.114,480.0,800.0,2.084,0.08800000000000001,1.5530000000000002,0.631
